TC	WORD	EXP_COUNT	ACT_COUNT	MATCH
TC4	ethics	1	1	True
TC4	everywhere	1	1	True
TC4	ex	1	1	True
TC4	exactly	1	1	True
TC4	existence	1	1	True
TC4	exists	1	1	True
TC4	expansion	1	1	True
TC4	expect	1	1	True
TC4	expired	1	1	True
TC4	explain	1	1	True
TC4	explosion	1	1	True
TC4	extent	1	1	True
TC4	far	1	1	True
TC4	farm	2	2	True
TC4	favorite	1	1	True
TC4	federal	1	1	True
TC4	feelings	1	1	True
TC4	fields	1	1	True
TC4	fifth	1	1	True
TC4	filed	1	1	True
TC4	finally	1	1	True
TC4	finds	1	1	True
TC4	flickr	1	1	True
TC4	flying	1	1	True
TC4	focus	1	1	True
TC4	focused	1	1	True
TC4	focusing	1	1	True
TC4	folder	1	1	True
TC4	folding	1	1	True
TC4	foods	1	1	True
TC4	foreign	1	1	True
TC4	forgot	1	1	True
TC4	forms	1	1	True
TC4	fort	1	1	True
TC4	fought	2	2	True
TC4	fragrances	1	1	True
TC4	france	1	1	True
TC4	fraud	1	1	True
TC4	freelance	1	1	True
TC4	frequently	1	1	True
TC4	fridge	1	1	True
TC4	fs	1	1	True
TC4	ft	1	1	True
TC4	ftp	1	1	True
TC4	fucking	2	2	True
TC4	ga	1	1	True
TC4	gamespot	1	1	True
TC4	gateway	1	1	True
TC4	gathered	1	1	True
TC4	gd	1	1	True
TC4	ge	1	1	True
TC4	gi	1	1	True
TC4	gibraltar	1	1	True
TC4	gifts	1	1	True
TC4	gl	1	1	True
TC4	glenn	1	1	True
TC4	gloves	1	1	True
TC4	glow	1	1	True
TC4	goat	1	1	True
TC4	governor	1	1	True
TC4	grad	1	1	True
TC4	grande	1	1	True
TC4	great	1	1	True
TC4	greece	1	1	True
TC4	grid	1	1	True
TC4	grown	1	1	True
TC4	gtk	1	1	True
TC4	guard	1	1	True
TC4	hamburg	1	1	True
TC4	hampton	2	2	True
TC4	handed	1	1	True
TC4	harbour	1	1	True
TC4	harold	1	1	True
TC4	harper	1	1	True
TC4	have	1	1	True
TC4	hawaii	1	1	True
TC4	hdtv	1	1	True
TC4	held	1	1	True
TC4	helen	1	1	True
TC4	hindu	1	1	True
TC4	hint	1	1	True
TC4	hispanic	1	1	True
TC4	hole	1	1	True
TC4	honors	1	1	True
TC4	hospitals	1	1	True
TC4	hosting	1	1	True
TC4	hosts	1	1	True
TC4	hourly	1	1	True
TC4	however	1	1	True
TC4	hu	1	1	True
TC4	humanities	1	1	True
TC4	humidity	2	2	True
TC4	hungarian	1	1	True
TC4	hurricane	1	1	True
TC4	hybrid	1	1	True
TC4	icons	1	1	True
TC4	ieee	1	1	True
TC4	ii	1	1	True
TC4	iii	1	1	True
TC4	ill	1	1	True
TC4	illness	1	1	True
TC4	im	1	1	True
TC4	imperial	1	1	True
TC4	import	1	1	True
TC4	impressed	1	1	True
TC4	improvement	1	1	True
TC4	incorporated	1	1	True
TC4	increases	1	1	True
TC4	incredible	1	1	True
TC4	indicating	1	1	True
TC4	inf	1	1	True
TC4	infections	1	1	True
TC4	informal	1	1	True
TC4	inn	1	1	True
TC4	innocent	1	1	True
TC4	inns	1	1	True
TC4	install	1	1	True
TC4	instances	1	1	True
TC4	insulin	1	1	True
TC4	interaction	1	1	True
TC4	invention	1	1	True
TC4	investments	1	1	True
TC4	invitations	1	1	True
TC4	io	1	1	True
TC4	ion	1	1	True
TC4	iron	1	1	True
TC4	isolation	1	1	True
TC4	items	1	1	True
TC4	itself	1	1	True
TC4	javascript	2	2	True
TC4	jeep	1	1	True
TC4	jeff	1	1	True
TC4	jeremy	1	1	True
TC4	jm	1	1	True
TC4	julian	1	1	True
TC4	just	1	1	True
TC4	kansas	1	1	True
TC4	kernel	1	1	True
TC4	killed	1	1	True
TC4	killing	1	1	True
TC4	kinds	1	1	True
TC4	klein	1	1	True
TC4	knives	1	1	True
TC4	korea	1	1	True
TC4	lab	1	1	True
TC4	labor	1	1	True
TC4	lake	1	1	True
TC4	lakes	1	1	True
TC4	languages	1	1	True
TC4	lately	1	1	True
TC4	latin	1	1	True
TC4	latvia	1	1	True
TC4	lawsuit	1	1	True
TC4	leadership	1	1	True
TC4	learned	1	1	True
TC4	leasing	1	1	True
TC4	leave	1	1	True
TC4	legacy	1	1	True
TC4	legislative	1	1	True
TC4	lenders	1	1	True
TC4	leu	1	1	True
TC4	levitra	1	1	True
TC4	liable	1	1	True
TC4	lil	1	1	True
TC4	limousines	1	1	True
TC4	lincoln	1	1	True
TC4	linear	1	1	True
TC4	linking	1	1	True
TC4	literacy	1	1	True
TC4	literally	2	2	True
TC4	little	1	1	True
TC4	locking	1	1	True
TC4	logging	1	1	True
TC4	longest	1	1	True
TC4	lookup	1	1	True
TC4	lots	1	1	True
TC4	lows	1	1	True
TC4	lucy	1	1	True
TC4	luke	1	1	True
TC4	ma	1	1	True
TC4	macintosh	1	1	True
TC4	macromedia	1	1	True
TC4	mad	1	1	True
TC4	mag	1	1	True
TC4	maiden	2	2	True
TC4	mailman	1	1	True
TC4	males	1	1	True
TC4	man	1	1	True
TC4	marble	1	1	True
TC4	maria	1	1	True
TC4	marker	1	1	True
TC4	married	1	1	True
TC4	mary	1	1	True
TC4	math	1	1	True
TC4	medicines	1	1	True
TC4	merchants	1	1	True
TC4	mercury	1	1	True
TC4	mesh	1	1	True
TC4	meta	1	1	True
TC4	metallic	2	2	True
TC4	metallica	1	1	True
TC4	mexican	1	1	True
TC4	mh	1	1	True
TC4	microsoft	1	1	True
TC4	midlands	1	1	True
TC4	milf	1	1	True
TC4	millennium	1	1	True
TC4	miss	1	1	True
TC4	mod	1	1	True
TC4	modification	2	2	True
TC4	monetary	1	1	True
TC4	mongolia	1	1	True
TC4	monroe	1	1	True
TC4	month	1	1	True
TC4	morgan	1	1	True
TC4	morocco	2	2	True
TC4	moss	1	1	True
TC4	motivated	1	1	True
TC4	mountain	1	1	True
TC4	mozambique	1	1	True
TC4	mt	1	1	True
TC4	much	1	1	True
TC4	murder	1	1	True
TC4	myspace	1	1	True
TC4	namely	1	1	True
TC4	nano	1	1	True
TC4	native	1	1	True
TC4	navy	2	2	True
TC4	nc	1	1	True
TC4	nearly	1	1	True
TC4	negotiations	1	1	True
TC4	networking	1	1	True
TC4	newsletter	1	1	True
TC4	newsletters	1	1	True
TC4	newspaper	1	1	True
TC4	nice	1	1	True
TC4	nightmare	1	1	True
TC4	nikon	1	1	True
TC4	noise	1	1	True
TC4	nokia	1	1	True
TC4	none	1	1	True
TC4	notification	1	1	True
TC4	np	1	1	True
TC4	nu	1	1	True
TC4	nvidia	2	2	True
TC4	nyc	1	1	True
TC4	nz	1	1	True
TC4	obituaries	1	1	True
TC4	observe	1	1	True
TC4	observed	1	1	True
TC4	occur	1	1	True
TC4	ocean	1	1	True
TC4	oecd	1	1	True
TC4	of	1	1	True
TC4	offensive	1	1	True
TC4	offer	1	1	True
TC4	often	1	1	True
TC4	oklahoma	1	1	True
TC4	oman	1	1	True
TC4	omega	1	1	True
TC4	once	1	1	True
TC4	onion	2	2	True
TC4	opened	1	1	True
TC4	openings	1	1	True
TC4	opera	1	1	True
TC4	operates	1	1	True
TC4	operation	1	1	True
TC4	opponents	1	1	True
TC4	or	1	1	True
TC4	organ	1	1	True
TC4	organised	1	1	True
TC4	ourselves	1	1	True
TC4	output	1	1	True
TC4	outreach	1	1	True
TC4	oval	1	1	True
TC4	oven	1	1	True
TC4	overnight	1	1	True
TC4	owen	1	1	True
TC4	own	1	1	True
TC4	pace	1	1	True
TC4	packet	1	1	True
TC4	panel	1	1	True
TC4	panels	2	2	True
TC4	paper	1	1	True
TC4	parameter	1	1	True
TC4	partial	1	1	True
TC4	partly	1	1	True
TC4	partnership	1	1	True
TC4	partnerships	1	1	True
TC4	pas	1	1	True
TC4	passwords	1	1	True
TC4	patent	1	1	True
TC4	patients	1	1	True
TC4	paxil	1	1	True
TC4	payable	1	1	True
TC4	pb	1	1	True
TC4	pdf	1	1	True
TC4	peaceful	1	1	True
TC4	penalties	1	1	True
TC4	penalty	1	1	True
TC4	performances	1	1	True
TC4	performs	1	1	True
TC4	periodically	1	1	True
TC4	pharmacy	1	1	True
TC4	photograph	1	1	True
TC4	photographic	1	1	True
TC4	phpbb	1	1	True
TC4	physical	2	2	True
TC4	physiology	1	1	True
TC4	picking	1	1	True
TC4	pictures	1	1	True
TC4	pilot	1	1	True
TC4	pin	1	1	True
TC4	pioneer	1	1	True
TC4	pipes	1	1	True
TC4	placing	1	1	True
TC4	plaintiff	1	1	True
TC4	plays	2	2	True
TC4	plenty	1	1	True
TC4	pm	1	1	True
TC4	pmc	1	1	True
TC4	pocket	1	1	True
TC4	pointing	1	1	True
TC4	poland	1	1	True
TC4	poor	2	2	True
TC4	popular	1	1	True
TC4	portugal	1	1	True
TC4	pose	1	1	True
TC4	postal	1	1	True
TC4	potential	1	1	True
TC4	powerful	1	1	True
TC4	practitioner	1	1	True
TC4	predict	1	1	True
TC4	preference	1	1	True
TC4	prefers	1	1	True
TC4	preparation	1	1	True
TC4	preparing	1	1	True
TC4	prerequisite	1	1	True
TC4	presentation	1	1	True
TC4	prev	1	1	True
TC4	previous	1	1	True
TC4	processes	1	1	True
TC4	procurement	1	1	True
TC4	producers	1	1	True
TC4	producing	1	1	True
TC4	productivity	1	1	True
TC4	programme	1	1	True
TC4	promises	1	1	True
TC4	promoting	1	1	True
TC4	prophet	1	1	True
TC4	proposals	1	1	True
TC4	prostate	1	1	True
TC4	proteins	1	1	True
TC4	protest	1	1	True
TC4	protocol	1	1	True
TC4	protocols	1	1	True
TC4	proud	1	1	True
TC4	prove	1	1	True
TC4	pubs	1	1	True
TC4	puppy	1	1	True
TC4	puts	1	1	True
TC4	qualifications	1	1	True
TC4	quarter	1	1	True
TC4	queen	1	1	True
TC4	queensland	1	1	True
TC4	question	1	1	True
TC4	racial	2	2	True
TC4	racks	1	1	True
TC4	ran	1	1	True
TC4	rapid	1	1	True
TC4	rates	1	1	True
TC4	reached	2	2	True
TC4	reactions	1	1	True
TC4	real	1	1	True
TC4	recall	1	1	True
TC4	received	1	1	True
TC4	recommend	1	1	True
TC4	recovered	1	1	True
TC4	reduced	1	1	True
TC4	regard	1	1	True
TC4	region	1	1	True
TC4	regional	1	1	True
TC4	registrar	1	1	True
TC4	regression	1	1	True
TC4	relief	1	1	True
TC4	reload	1	1	True
TC4	renaissance	2	2	True
TC4	renewal	1	1	True
TC4	repeated	1	1	True
TC4	replaced	1	1	True
TC4	replacing	1	1	True
TC4	reply	1	1	True
TC4	represented	1	1	True
TC4	represents	1	1	True
TC4	reproduction	1	1	True
TC4	reproductive	1	1	True
TC4	reserve	1	1	True
TC4	residential	1	1	True
TC4	resolved	1	1	True
TC4	respiratory	1	1	True
TC4	responsible	1	1	True
TC4	resumes	1	1	True
TC4	retailers	1	1	True
TC4	retrieved	1	1	True
TC4	reviewing	1	1	True
TC4	ribbon	1	1	True
TC4	ringtone	2	2	True
TC4	risk	1	1	True
TC4	robust	1	1	True
TC4	roger	1	1	True
TC4	rolled	1	1	True
TC4	roof	1	1	True
TC4	rr	1	1	True
TC4	ruby	1	1	True
TC4	rugs	1	1	True
TC4	runner	1	1	True
TC4	rush	1	1	True
TC4	safer	1	1	True
TC4	saint	1	1	True
TC4	saints	1	1	True
TC4	sake	1	1	True
TC4	salt	2	2	True
TC4	salvador	1	1	True
TC4	samoa	1	1	True
TC4	sandwich	1	1	True
TC4	sarah	1	1	True
TC4	satellite	1	1	True
TC4	scanned	1	1	True
TC4	scenarios	1	1	True
TC4	scheduling	1	1	True
TC4	sciences	1	1	True
TC4	scuba	1	1	True
TC4	sculpture	1	1	True
TC4	seal	1	1	True
TC4	seasonal	1	1	True
TC4	seat	1	1	True
TC4	sen	1	1	True
TC4	sending	1	1	True
TC4	seniors	1	1	True
TC4	settings	1	1	True
TC4	sexcam	1	1	True
TC4	sexy	1	1	True
TC4	sf	1	1	True
TC4	shark	1	1	True
TC4	shelter	1	1	True
TC4	shemale	1	1	True
TC4	shemales	1	1	True
TC4	shift	1	1	True
TC4	shipping	1	1	True
TC4	shirt	1	1	True
TC4	shoppercom	1	1	True
TC4	shore	1	1	True
TC4	showed	1	1	True
TC4	shown	2	2	True
TC4	shut	1	1	True
TC4	side	1	1	True
TC4	silly	1	1	True
TC4	similar	1	1	True
TC4	simple	1	1	True
TC4	simulations	1	1	True
TC4	since	2	2	True
TC4	sitting	1	1	True
TC4	sk	1	1	True
TC4	skills	1	1	True
TC4	slip	1	1	True
TC4	slowly	1	1	True
TC4	smooth	1	1	True
TC4	snake	1	1	True
TC4	so	1	1	True
TC4	solo	1	1	True
TC4	somebody	1	1	True
TC4	somehow	1	1	True
TC4	something	1	1	True
TC4	song	1	1	True
TC4	soonest	1	1	True
TC4	sought	1	1	True
TC4	source	1	1	True
TC4	southwest	1	1	True
TC4	sparc	2	2	True
TC4	spec	1	1	True
TC4	specifics	1	1	True
TC4	specified	1	1	True
TC4	speed	1	1	True
TC4	spending	1	1	True
TC4	spent	1	1	True
TC4	spice	1	1	True
TC4	spotlight	1	1	True
TC4	springs	1	1	True
TC4	sr	1	1	True
TC4	staff	1	1	True
TC4	stage	1	1	True
TC4	stan	1	1	True
TC4	starring	1	1	True
TC4	start	1	1	True
TC4	started	3	3	True
TC4	stations	1	1	True
TC4	stay	1	1	True
TC4	stayed	1	1	True
TC4	stays	1	1	True
TC4	stewart	1	1	True
TC4	stories	1	1	True
TC4	streets	1	1	True
TC4	stress	1	1	True
TC4	stretch	1	1	True
TC4	strict	1	1	True
TC4	strike	1	1	True
TC4	strips	1	1	True
TC4	students	1	1	True
TC4	studies	1	1	True
TC4	stuff	1	1	True
TC4	subject	1	1	True
TC4	subjects	1	1	True
TC4	subsidiaries	1	1	True
TC4	substances	1	1	True
TC4	successfully	1	1	True
TC4	sue	1	1	True
TC4	suggested	1	1	True
TC4	summer	1	1	True
TC4	supplier	2	2	True
TC4	supporting	1	1	True
TC4	sv	1	1	True
TC4	swap	1	1	True
TC4	switch	1	1	True
TC4	sword	1	1	True
TC4	syndicate	1	1	True
TC4	synthesis	1	1	True
TC4	tactics	1	1	True
TC4	tahoe	1	1	True
TC4	taking	1	1	True
TC4	talked	1	1	True
TC4	tall	1	1	True
TC4	tb	1	1	True
TC4	tea	1	1	True
TC4	teaching	1	1	True
TC4	tear	1	1	True
TC4	telecharger	1	1	True
TC4	telecom	1	1	True
TC4	tell	1	1	True
TC4	tenant	1	1	True
TC4	tender	1	1	True
TC4	tennessee	1	1	True
TC4	tested	1	1	True
TC4	texas	1	1	True
TC4	textile	1	1	True
TC4	the	1	1	True
TC4	theaters	1	1	True
TC4	theoretical	1	1	True
TC4	thirty	1	1	True
TC4	threatening	1	1	True
TC4	thriller	1	1	True
TC4	thunder	1	1	True
TC4	tiffany	2	2	True
TC4	tiger	1	1	True
TC4	timeline	1	1	True
TC4	tin	1	1	True
TC4	tire	1	1	True
TC4	tired	2	2	True
TC4	tits	1	1	True
TC4	today	1	1	True
TC4	toe	1	1	True
TC4	token	1	1	True
TC4	tokyo	1	1	True
TC4	toll	1	1	True
TC4	tones	1	1	True
TC4	tools	1	1	True
TC4	tower	1	1	True
TC4	tragedy	1	1	True
TC4	transform	1	1	True
TC4	translate	1	1	True
TC4	trap	1	1	True
TC4	travelling	1	1	True
TC4	treatment	1	1	True
TC4	tribe	1	1	True
TC4	trigger	1	1	True
TC4	trip	1	1	True
TC4	tue	1	1	True
TC4	turn	1	1	True
TC4	u	1	1	True
TC4	uh	1	1	True
TC4	ultram	1	1	True
TC4	understanding	1	1	True
TC4	unfortunately	1	1	True
TC4	unified	1	1	True
TC4	unlock	1	1	True
TC4	update	1	1	True
TC4	updating	1	1	True
TC4	upon	1	1	True
TC4	ur	1	1	True
TC4	uruguay	1	1	True
TC4	usb	1	1	True
TC4	usps	1	1	True
TC4	vacancies	1	1	True
TC4	var	1	1	True
TC4	variable	1	1	True
TC4	variance	1	1	True
TC4	variations	1	1	True
TC4	vault	1	1	True
TC4	vermont	1	1	True
TC4	vernon	1	1	True
TC4	verse	1	1	True
TC4	vhs	1	1	True
TC4	via	1	1	True
TC4	villages	1	1	True
TC4	vintage	1	1	True
TC4	virtual	1	1	True
TC4	virus	1	1	True
TC4	vital	1	1	True
TC4	vol	1	1	True
TC4	voyuer	1	1	True
TC4	vsnet	1	1	True
TC4	vulnerability	1	1	True
TC4	wagon	1	1	True
TC4	walked	1	1	True
TC4	walking	1	1	True
TC4	wallpaper	1	1	True
TC4	wang	1	1	True
TC4	war	1	1	True
TC4	warning	1	1	True
TC4	warranties	1	1	True
TC4	was	1	1	True
TC4	washington	1	1	True
TC4	watches	1	1	True
TC4	wav	1	1	True
TC4	weak	1	1	True
TC4	weapons	1	1	True
TC4	wearing	1	1	True
TC4	website	1	1	True
TC4	wedding	1	1	True
TC4	weekly	1	1	True
TC4	wild	1	1	True
TC4	win	1	1	True
TC4	winston	1	1	True
TC4	wishlist	1	1	True
TC4	with	1	1	True
TC4	words	1	1	True
TC4	work	1	1	True
TC4	worker	1	1	True
TC4	worry	1	1	True
TC4	would	1	1	True
TC4	wound	1	1	True
TC4	wv	1	1	True
TC4	y	1	1	True
TC4	yellow	1	1	True
TC4	yet	1	1	True
TC4	yourself	1	1	True
TC4	yu	1	1	True
TC4	yukon	1	1	True
TC4	z	1	1	True
TC4	za	2	2	True
TC4	zen	1	1	True
TC4	zimbabwe	2	2	True
TC5	---	---	---	---
TC5	TRUE	1	1	True
TC5	acquired	1	1	True
TC5	adjust	1	1	True
TC5	advantage	1	1	True
TC5	affairs	1	1	True
TC5	afterwards	1	1	True
TC5	agenda	1	1	True
TC5	aim	1	1	True
TC5	albums	1	1	True
TC5	allowed	1	1	True
TC5	americans	1	1	True
TC5	amsterdam	1	1	True
TC5	andy	1	1	True
TC5	anthropology	1	1	True
TC5	antique	1	1	True
TC5	anybody	1	1	True
TC5	anytime	1	1	True
TC5	anywhere	1	1	True
TC5	appearing	1	1	True
TC5	applied	1	1	True
TC5	ar	2	2	True
TC5	argue	1	1	True
TC5	arise	1	1	True
TC5	arkansas	1	1	True
TC5	asin	1	1	True
TC5	assignments	2	2	True
TC5	assurance	1	1	True
TC5	astrology	1	1	True
TC5	attach	1	1	True
TC5	attendance	1	1	True
TC5	attraction	1	1	True
TC5	auckland	1	1	True
TC5	authors	1	1	True
TC5	availability	1	1	True
TC5	ave	1	1	True
TC5	bag	1	1	True
TC5	bags	1	1	True
TC5	bahamas	1	1	True
TC5	balance	1	1	True
TC5	baptist	1	1	True
TC5	barbados	1	1	True
TC5	barcelona	1	1	True
TC5	basically	1	1	True
TC5	baskets	1	1	True
TC5	becomes	1	1	True
TC5	began	1	1	True
TC5	beings	1	1	True
TC5	believes	1	1	True
TC5	belle	1	1	True
TC5	belly	1	1	True
TC5	bernard	1	1	True
TC5	biggest	1	1	True
TC5	biographies	1	1	True
TC5	birthday	1	1	True
TC5	bits	1	1	True
TC5	blanket	1	1	True
TC5	blend	1	1	True
TC5	bless	2	2	True
TC5	blind	2	2	True
TC5	blink	1	1	True
TC5	block	1	1	True
TC5	blood	1	1	True
TC5	blues	1	1	True
TC5	bluetooth	1	1	True
TC5	blvd	1	1	True
TC5	bob	1	1	True
TC5	boc	1	1	True
TC5	bonus	1	1	True
TC5	boobs	2	2	True
TC5	bookmark	1	1	True
TC5	bool	2	2	True
TC5	bottle	1	1	True
TC5	boulevard	1	1	True
TC5	bound	1	1	True
TC5	bouquet	1	1	True
TC5	boxing	2	2	True
TC5	brake	1	1	True
TC5	brave	1	1	True
TC5	breakfast	1	1	True
TC5	breathing	1	1	True
TC5	brian	1	1	True
TC5	briefs	1	1	True
TC5	bringing	1	1	True
TC5	broadcasting	1	1	True
TC5	brochures	1	1	True
TC5	broken	1	1	True
TC5	broker	1	1	True
TC5	bruce	1	1	True
TC5	bubble	1	1	True
TC5	bunch	1	1	True
TC5	bunny	1	1	True
TC5	burner	1	1	True
TC5	busty	1	1	True
TC5	buyer	1	1	True
TC5	bw	2	2	True
TC5	calgary	2	2	True
TC5	calibration	1	1	True
TC5	cam	1	1	True
TC5	cambodia	1	1	True
TC5	cambridge	1	1	True
TC5	camcorder	1	1	True
TC5	campus	1	1	True
TC5	cams	2	2	True
TC5	canal	1	1	True
TC5	cancellation	1	1	True
TC5	capitol	1	1	True
TC5	caps	1	1	True
TC5	carb	1	1	True
TC5	carlos	1	1	True
TC5	carnival	1	1	True
TC5	carter	1	1	True
TC5	cartoons	1	1	True
TC5	casa	1	1	True
TC5	catalog	1	1	True
TC5	catalyst	1	1	True
TC5	cave	1	1	True
TC5	cb	2	2	True
TC5	ce	1	1	True
TC5	cedar	2	2	True
TC5	ceremony	1	1	True
TC5	cet	1	1	True
TC5	challenging	1	1	True
TC5	chambers	1	1	True
TC5	changed	1	1	True
TC5	chaos	1	1	True
TC5	chapter	1	1	True
TC5	characterization	1	1	True
TC5	charging	1	1	True
TC5	charlotte	1	1	True
TC5	charter	1	1	True
TC5	chen	1	1	True
TC5	chess	1	1	True
TC5	chester	1	1	True
TC5	choir	1	1	True
TC5	chose	1	1	True
TC5	christian	1	1	True
TC5	chrome	2	2	True
TC5	chronicle	1	1	True
TC5	church	1	1	True
TC5	cigarette	1	1	True
TC5	cigarettes	1	1	True
TC5	circle	1	1	True
TC5	circles	1	1	True
TC5	citizens	1	1	True
TC5	civilization	1	1	True
TC5	classification	1	1	True
TC5	classroom	1	1	True
TC5	clause	1	1	True
TC5	clay	1	1	True
TC5	cleaning	1	1	True
TC5	clearance	1	1	True
TC5	clearing	1	1	True
TC5	climb	2	2	True
TC5	clinic	1	1	True
TC5	clips	1	1	True
TC5	close	1	1	True
TC5	closely	2	2	True
TC5	closest	1	1	True
TC5	closure	1	1	True
TC5	cloudy	1	1	True
TC5	clubs	1	1	True
TC5	cms	1	1	True
TC5	coalition	1	1	True
TC5	coat	1	1	True
TC5	coated	2	2	True
TC5	coating	1	1	True
TC5	cole	1	1	True
TC5	coleman	2	2	True
TC5	collectibles	1	1	True
TC5	collective	1	1	True
TC5	collectors	1	1	True
TC5	cologne	1	1	True
TC5	colonial	1	1	True
TC5	colorado	1	1	True
TC5	colored	2	2	True
TC5	column	1	1	True
TC5	com	1	1	True
TC5	combines	1	1	True
TC5	commented	1	1	True
TC5	commissioners	1	1	True
TC5	comp	1	1	True
TC5	compatibility	1	1	True
TC5	competing	1	1	True
TC5	competitors	1	1	True
TC5	completed	1	1	True
TC5	compliance	1	1	True
TC5	composite	1	1	True
TC5	compute	1	1	True
TC5	computed	1	1	True
TC5	concentrations	1	1	True
TC5	conceptual	1	1	True
TC5	concerning	1	1	True
TC5	conclusions	1	1	True
TC5	condition	1	1	True
TC5	condo	1	1	True
TC5	conferences	1	1	True
TC5	config	1	1	True
TC5	configuring	1	1	True
TC5	confirmed	1	1	True
TC5	confused	1	1	True
TC5	connecticut	1	1	True
TC5	consequence	1	1	True
TC5	consequences	1	1	True
TC5	conservative	1	1	True
TC5	considerable	1	1	True
TC5	considering	1	1	True
TC5	consist	1	1	True
TC5	consolidation	1	1	True
TC5	constant	1	1	True
TC5	construct	1	1	True
TC5	construction	1	1	True
TC5	consultant	1	1	True
TC5	contained	1	1	True
TC5	contents	1	1	True
TC5	continental	1	1	True
TC5	continually	1	1	True
TC5	continuous	1	1	True
TC5	continuously	1	1	True
TC5	contractor	1	1	True
TC5	contrast	1	1	True
TC5	contribute	1	1	True
TC5	convenience	1	1	True
TC5	converted	1	1	True
TC5	cook	1	1	True
TC5	cookbook	1	1	True
TC5	cooked	1	1	True
TC5	cooperative	1	1	True
TC5	coordinate	1	1	True
TC5	coordination	1	1	True
TC5	cope	1	1	True
TC5	copy	1	1	True
TC5	corps	1	1	True
TC5	corpus	3	3	True
TC5	corrections	1	1	True
TC5	correspondence	1	1	True
TC5	cosmetic	1	1	True
TC5	cost	1	1	True
TC5	council	1	1	True
TC5	counsel	1	1	True
TC5	countries	1	1	True
TC5	coupons	1	1	True
TC5	cover	1	1	True
TC5	cow	1	1	True
TC5	cox	1	1	True
TC5	cr	2	2	True
TC5	crack	1	1	True
TC5	crap	1	1	True
TC5	craps	1	1	True
TC5	crawford	1	1	True
TC5	created	1	1	True
TC5	creation	1	1	True
TC5	criterion	1	1	True
TC5	criticism	1	1	True
TC5	critics	1	1	True
TC5	cubic	1	1	True
TC5	cuisine	1	1	True
TC5	curriculum	1	1	True
TC5	cursor	1	1	True
TC5	customers	1	1	True
TC5	customise	1	1	True
TC5	cv	1	1	True
TC5	cyber	1	1	True
TC5	da	1	1	True
TC5	dakota	1	1	True
TC5	damages	1	1	True
TC5	dangerous	1	1	True
TC5	dans	1	1	True
TC5	darwin	1	1	True
TC5	database	2	2	True
TC5	databases	1	1	True
TC5	dave	1	1	True
TC5	davis	1	1	True
TC5	de	1	1	True
TC5	dead	1	1	True
TC5	dealt	1	1	True
TC5	dear	1	1	True
TC5	deaths	1	1	True
TC5	debate	1	1	True
TC5	debian	1	1	True
TC5	deborah	1	1	True
TC5	dec	1	1	True
TC5	decimal	1	1	True
TC5	decrease	1	1	True
TC5	deer	1	1	True
TC5	def	1	1	True
TC5	defend	2	2	True
TC5	defendant	1	1	True
TC5	define	1	1	True
TC5	definitions	1	1	True
TC5	degree	1	1	True
TC5	del	1	1	True
TC5	deleted	1	1	True
TC5	delicious	1	1	True
TC5	deliver	1	1	True
TC5	deluxe	1	1	True
TC5	dem	1	1	True
TC5	demands	1	1	True
TC5	demographic	1	1	True
TC5	denver	1	1	True
TC5	departmental	1	1	True
TC5	depend	1	1	True
TC5	depending	1	1	True
TC5	depression	1	1	True
TC5	dept	1	1	True
TC5	der	1	1	True
TC5	derby	1	1	True
TC5	described	2	2	True
TC5	designation	2	2	True
TC5	desirable	2	2	True
TC5	desire	1	1	True
TC5	desired	1	1	True
TC5	desktops	1	1	True
TC5	desperate	1	1	True
TC5	despite	2	2	True
TC5	detailed	2	2	True
TC5	details	1	1	True
TC5	detective	1	1	True
TC5	detroit	1	1	True
TC5	dev	1	1	True
TC5	develop	1	1	True
TC5	developer	1	1	True
TC5	di	1	1	True
TC5	diabetes	2	2	True
TC5	diane	1	1	True
TC5	dicks	1	1	True
TC5	dictionary	1	1	True
TC5	dies	2	2	True
TC5	diff	1	1	True
TC5	difference	1	1	True
TC5	differential	1	1	True
TC5	digit	1	1	True
TC5	directive	1	1	True
TC5	directories	1	1	True
TC5	directory	1	1	True
TC5	dirty	1	1	True
TC5	disciplines	1	1	True
TC5	disclosure	1	1	True
TC5	discovery	1	1	True
TC5	discs	1	1	True
TC5	disks	1	1	True
TC5	disney	1	1	True
TC5	display	1	1	True
TC5	displaying	1	1	True
TC5	disposal	1	1	True
TC5	disposition	1	1	True
TC5	disputes	1	1	True
TC5	dist	2	2	True
TC5	distance	2	2	True
TC5	distant	1	1	True
TC5	distinction	1	1	True
TC5	distributor	1	1	True
TC5	divorce	1	1	True
TC5	diy	1	1	True
TC5	dm	1	1	True
TC5	dna	1	1	True
TC5	dns	1	1	True
TC5	do	1	1	True
TC5	dock	1	1	True
TC5	doctor	1	1	True
TC5	doctors	1	1	True
TC5	doe	1	1	True
TC5	dog	1	1	True
TC5	doing	1	1	True
TC5	dollars	1	1	True
TC5	domains	1	1	True
TC5	dome	1	1	True
TC5	domestic	1	1	True
TC5	dominican	1	1	True
TC5	donate	1	1	True
TC5	donna	1	1	True
TC5	doom	1	1	True
TC5	door	1	1	True
TC5	dosage	1	1	True
TC5	double	2	2	True
TC5	doug	1	1	True
TC5	downtown	3	3	True
TC5	dozens	2	2	True
TC5	dp	1	1	True
TC5	dr	1	1	True
TC5	dramatically	1	1	True
TC5	draw	1	1	True
TC5	dresses	1	1	True
